State,Region,County,District,District Name,Charter Status,Superintendent,Base Pay,FTE Salary,Enrollment,FTE
TX,6,HOUSTON COUNTY,113905,LATEXO ISD,TRADITIONAL ISD/CSD,"WOODARD, MICHAEL D","$131,000.00","$131,000.00",550,1
TX,14,JONES COUNTY,127903,HAMLIN COLLEGIATE ISD,TRADITIONAL ISD/CSD,"BLOCH, CHANDA L","$130,875.00","$130,875.00",402,1
TX,7,NACOGDOCHES COUNTY,174903,GARRISON ISD,TRADITIONAL ISD/CSD,"SPIVEY, TROY REID","$130,759.00","$130,759.00",736,1
TX,19,HUDSPETH COUNTY,115903,DELL CITY ISD,TRADITIONAL ISD/CSD,"CONTRERAS, CARLOS ARMANDO","$3,004.00","$130,609.00",76,0.02
TX,7,RUSK COUNTY,201913,CARLISLE ISD,TRADITIONAL ISD/CSD,"JOHNSON, JOSHUA S","$130,600.00","$130,600.00",646,1
TX,6,WASHINGTON COUNTY,239903,BURTON ISD,TRADITIONAL ISD/CSD,"CURRY, VIKKI LEVIVIAN","$130,500.00","$130,500.00",623,1
TX,3,WHARTON COUNTY,241906,LOUISE ISD,TRADITIONAL ISD/CSD,"WRIGHT, RICHARD M","$130,460.00","$130,460.00",535,1
TX,17,LYNN COUNTY,153904,TAHOKA ISD,TRADITIONAL ISD/CSD,"PRICE, TORREY LANE","$130,215.00","$130,215.00",612,1
TX,2,KLEBERG COUNTY,137902,RICARDO ISD,TRADITIONAL ISD/CSD,"GARZA, GINA DAVILA","$130,170.00","$130,170.00",659,1
TX,7,CHEROKEE COUNTY,37901,ALTO ISD,TRADITIONAL ISD/CSD,"WEST, KELLY B","$130,000.00","$130,000.00",505,1
TX,7,UPSHUR COUNTY,230901,BIG SANDY ISD,TRADITIONAL ISD/CSD,"BURNS, MICHAEL BRADLEY","$130,000.00","$130,000.00",649,1
TX,16,LIPSCOMB COUNTY,148901,BOOKER ISD,TRADITIONAL ISD/CSD,"LEE, MICHAEL R","$130,000.00","$130,000.00",343,1
TX,10,HUNT COUNTY,116902,CELESTE ISD,TRADITIONAL ISD/CSD,"CONNELLY, J BRADLEY","$130,000.00","$130,000.00",489,1
TX,20,ZAVALA COUNTY,254901,CRYSTAL CITY ISD,TRADITIONAL ISD/CSD,"BRIONES, DINA D","$130,000.00","$130,000.00",1643,1
TX,20,FRIO COUNTY,82902,DILLEY ISD,TRADITIONAL ISD/CSD,"DUBOSE, KELLI K","$130,000.00","$130,000.00",841,1
TX,6,HOUSTON COUNTY,113902,GRAPELAND ISD,TRADITIONAL ISD/CSD,"MAASS, DAVID P","$130,000.00","$130,000.00",574,1
TX,17,HALE COUNTY,95903,HALE CENTER ISD,TRADITIONAL ISD/CSD,"BAGGETT, KELLY R","$130,000.00","$130,000.00",561,1
TX,14,NOLAN COUNTY,177905,HIGHLAND ISD,TRADITIONAL ISD/CSD,"PYBURN, STEVEN GLEN","$130,000.00","$130,000.00",207,1
TX,12,HILL COUNTY,109907,ITASCA ISD,TRADITIONAL ISD/CSD,"HARRIS, TONYA J","$130,000.00","$130,000.00",638,1
TX,6,LEON COUNTY,145906,NORMANGEE ISD,TRADITIONAL ISD/CSD,"VERCHER, JUSTIN G","$130,000.00","$130,000.00",661,1
TX,8,LAMAR COUNTY,139912,PRAIRILAND ISD,TRADITIONAL ISD/CSD,"HOSTETLER, JASON ALAN","$130,000.00","$130,000.00",1105,1
TX,10,FANNIN COUNTY,74917,SAM RAYBURN ISD,TRADITIONAL ISD/CSD,"EVANS, DUSTIN S","$130,000.00","$130,000.00",469,1
TX,20,WILSON COUNTY,247906,STOCKDALE ISD,TRADITIONAL ISD/CSD,"DEAVER, TODD B","$130,000.00","$130,000.00",861,1
TX,2,LIVE OAK COUNTY,149902,THREE RIVERS ISD,TRADITIONAL ISD/CSD,"DRAGON, LESLIE JOHN","$130,000.00","$130,000.00",566,1
TX,7,UPSHUR COUNTY,230908,UNION GROVE ISD,TRADITIONAL ISD/CSD,"MOORE, KELLY KAY","$130,000.00","$130,000.00",720,1
TX,12,CORYELL COUNTY,50904,OGLESBY ISD,TRADITIONAL ISD/CSD,"WEBB, SHANE D","$129,677.00","$129,677.00",237,1
TX,15,TOM GREEN COUNTY,226908,VERIBEST ISD,TRADITIONAL ISD/CSD,"TRAYLOR, AMANDA SUSAN","$129,672.00","$129,672.00",263,1
TX,17,CROSBY COUNTY,54901,CROSBYTON CISD,TRADITIONAL ISD/CSD,"RODRIGUEZ, DAVID JOHN","$129,359.00","$129,359.00",316,1
TX,9,WICHITA COUNTY,243902,ELECTRA ISD,TRADITIONAL ISD/CSD,"HASLEY, DONALD B","$129,150.00","$129,150.00",442,1
TX,15,EDWARDS COUNTY,69901,ROCKSPRINGS ISD,TRADITIONAL ISD/CSD,"DEL BOSQUE, JUSTIN LEE","$129,000.00","$129,000.00",200,1
TX,16,HARTLEY COUNTY,103902,HARTLEY ISD,TRADITIONAL ISD/CSD,"VINCENT, SCOTT","$128,884.00","$128,884.00",236,1
TX,15,IRION COUNTY,118902,IRION COUNTY ISD,TRADITIONAL ISD/CSD,"MOORE, SARA NICOLE","$128,750.00","$128,750.00",334,1
TX,3,VICTORIA COUNTY,235901,BLOOMINGTON ISD,TRADITIONAL ISD/CSD,"CORMIER, ERIC PAUL","$128,000.00","$128,000.00",795,1
TX,6,GRIMES COUNTY,93903,IOLA ISD,TRADITIONAL ISD/CSD,"DYER, JEFFERY KENT","$128,000.00","$128,000.00",626,1
TX,7,VAN ZANDT COUNTY,234905,MARTINS MILL ISD,TRADITIONAL ISD/CSD,"TYNER, SCOTT D","$127,969.00","$127,969.00",496,1
TX,7,RUSK COUNTY,201907,MOUNT ENTERPRISE ISD,TRADITIONAL ISD/CSD,"MAYS, CHANCE D","$127,575.00","$127,575.00",501,1
TX,15,CONCHO COUNTY,48901,EDEN CISD,TRADITIONAL ISD/CSD,"GANDY, MISTY LEIGH","$127,500.00","$127,500.00",222,1
TX,3,DEWITT COUNTY,62902,NORDHEIM ISD,TRADITIONAL ISD/CSD,"WILSON, JOHN KEVIN","$127,360.00","$127,360.00",116,1
TX,20,KERR COUNTY,133902,HUNT ISD,TRADITIONAL ISD/CSD,"HARMON, LUCI LINN","$110,658.00","$127,339.00",196,0.87
TX,12,HILL COUNTY,109912,AQUILLA ISD,TRADITIONAL ISD/CSD,"EDISON, DAVID ALLEN","$127,000.00","$127,000.00",332,1
TX,5,NEWTON COUNTY,176903,DEWEYVILLE ISD,TRADITIONAL ISD/CSD,"ADDISON, LAJUAN B","$127,000.00","$127,000.00",564,1
TX,7,SABINE COUNTY,202903,HEMPHILL ISD,TRADITIONAL ISD/CSD,"ENGLISH, STEPHEN CARROLL","$127,000.00","$127,000.00",788,1
TX,3,JACKSON COUNTY,120902,GANADO ISD,TRADITIONAL ISD/CSD,"SZYMANSKI, JONATHON A","$126,814.00","$126,814.00",712,1
TX,16,HANSFORD COUNTY,98901,GRUVER ISD,TRADITIONAL ISD/CSD,"CALLAWAY, WADE ALLEN","$126,500.00","$126,500.00",409,1
TX,6,HOUSTON COUNTY,113901,CROCKETT ISD,TRADITIONAL ISD/CSD,"MOORE, DOUGLAS EARL","$81,134.00","$126,436.00",1124,0.64
TX,16,DONLEY COUNTY,65901,CLARENDON ISD,TRADITIONAL ISD/CSD,"BELLAR, JAROD A","$126,111.00","$126,111.00",401,1
TX,10,ELLIS COUNTY,70907,ITALY ISD,TRADITIONAL ISD/CSD,"KISTNER, RACHEL L","$126,097.00","$126,097.00",597,1
TX,20,ZAVALA COUNTY,254902,LA PRYOR ISD,TRADITIONAL ISD/CSD,"AREVALO, WILLIAM DAVID","$126,055.00","$126,055.00",439,1
TX,6,BURLESON COUNTY,26902,SOMERVILLE ISD,TRADITIONAL ISD/CSD,"HOLTON, ERIC EDWARD","$126,000.00","$126,000.00",567,1
TX,2,KLEBERG COUNTY,137904,SANTA GERTRUDIS ISD,TRADITIONAL ISD/CSD,"ALFARO, VERONICA","$125,660.00","$125,660.00",826,1
TX,16,HANSFORD COUNTY,98903,PRINGLE-MORSE CISD,TRADITIONAL ISD/CSD,"BURROW, STANLEY SCOTT","$125,500.00","$125,500.00",128,1
TX,7,HENDERSON COUNTY,107906,MALAKOFF ISD,TRADITIONAL ISD/CSD,"LAYTON, DONALD EUGENE","$90,588.00","$125,486.00",1511,0.72
TX,12,MCLENNAN COUNTY,161919,BRUCEVILLE-EDDY ISD,TRADITIONAL ISD/CSD,"KILGORE, RICHARD ALAN","$125,250.00","$125,250.00",565,1
TX,20,ATASCOSA COUNTY,7901,CHARLOTTE ISD,TRADITIONAL ISD/CSD,"SOLIS, ROGER","$125,235.00","$125,235.00",424,1
TX,16,PARMER COUNTY,185903,FRIONA ISD,TRADITIONAL ISD/CSD,"BURNS, JIMMY JACK","$91,071.00","$125,218.00",1016,0.73
TX,7,NACOGDOCHES COUNTY,174911,DOUGLASS ISD,TRADITIONAL ISD/CSD,"KEELING, JUSTIN","$125,006.00","$125,006.00",424,1
TX,8,DELTA COUNTY,60914,FANNINDEL ISD,TRADITIONAL ISD/CSD,"WADDELL, TRAVIS LYTTLETON","$125,000.00","$125,000.00",141,1
TX,12,MILLS COUNTY,167901,GOLDTHWAITE ISD,TRADITIONAL ISD/CSD,"BAILEY, CHRISTOPHER G","$125,000.00","$125,000.00",516,1
TX,6,TRINITY COUNTY,228901,GROVETON ISD,TRADITIONAL ISD/CSD,"DILLARD, JIM R","$125,000.00","$125,000.00",754,1
TX,8,RED RIVER COUNTY,194903,RIVERCREST ISD,TRADITIONAL ISD/CSD,"MABE, TIFFANY D","$125,000.00","$125,000.00",684,1
TX,20,UVALDE COUNTY,232902,SABINAL ISD,TRADITIONAL ISD/CSD,"CAMACHO, EDGAR BYRUM","$125,000.00","$125,000.00",462,1
TX,5,HARDIN COUNTY,100908,WEST HARDIN COUNTY CISD,TRADITIONAL ISD/CSD,"HESEMAN, DONALD RICHARD","$125,000.00","$125,000.00",535,1
TX,3,DEWITT COUNTY,62904,YORKTOWN ISD,TRADITIONAL ISD/CSD,"NIXON, GERALD S","$125,000.00","$125,000.00",574,1
TX,11,ERATH COUNTY,72904,BLUFF DALE ISD,TRADITIONAL ISD/CSD,"WELLS, JASON COREY","$124,800.00","$124,800.00",219,1
TX,12,BOSQUE COUNTY,18904,VALLEY MILLS ISD,TRADITIONAL ISD/CSD,"DOWDY, CHRISTOPHER THOMAS","$124,775.00","$124,775.00",669,1
TX,10,ELLIS COUNTY,70909,MILFORD ISD,TRADITIONAL ISD/CSD,"REYNA, AMY ELIZABETH","$124,613.00","$124,613.00",258,1
TX,7,ANDERSON COUNTY,1906,NECHES ISD,TRADITIONAL ISD/CSD,"HINES, CORY B","$124,384.00","$124,384.00",337,1
TX,8,HOPKINS COUNTY,112906,NORTH HOPKINS ISD,TRADITIONAL ISD/CSD,"LOWE, BRIAN C","$124,000.00","$124,000.00",495,1
TX,7,HENDERSON COUNTY,107908,MURCHISON ISD,TRADITIONAL ISD/CSD,"FOLLOWWELL, KIMBERLY ELISE","$48,627.00","$123,764.00",169,0.39
TX,17,DAWSON COUNTY,58902,DAWSON ISD,TRADITIONAL ISD/CSD,"JONES, GARY R","$123,600.00","$123,600.00",140,1
TX,18,UPTON COUNTY,231901,MCCAMEY ISD,TRADITIONAL ISD/CSD,"VALENCIA, MICHAEL DAVID","$123,579.00","$123,579.00",484,1
TX,17,TERRY COUNTY,223902,MEADOW ISD,TRADITIONAL ISD/CSD,"TURNER, STEVEN BRIC","$123,525.00","$123,525.00",230,1
TX,13,GILLESPIE COUNTY,86024,DOSS CONSOLIDATED CSD,TRADITIONAL ISD/CSD,"GELETKA, JOSEPH DAVID","$61,735.00","$123,470.00",20,0.5
TX,12,HILL COUNTY,109905,HUBBARD ISD,TRADITIONAL ISD/CSD,"TURNER, JUSTIN LEE","$123,394.00","$123,394.00",417,1
TX,13,FAYETTE COUNTY,75903,SCHULENBURG ISD,TRADITIONAL ISD/CSD,"MOTOMURA, JULIE ANN","$123,000.00","$123,000.00",684,1
TX,6,GRIMES COUNTY,93905,RICHARDS ISD,TRADITIONAL ISD/CSD,"SMITH, MICHAEL EARL","$122,985.00","$122,985.00",249,1
TX,12,NAVARRO COUNTY,175910,MILDRED ISD,TRADITIONAL ISD/CSD,"WHORTON, CHRISTOPHER ALLAN","$122,966.00","$122,966.00",838,1
TX,16,OLDHAM COUNTY,180901,BOYS RANCH ISD,TRADITIONAL ISD/CSD,"BROWN, KENNETH A","$122,800.00","$122,800.00",148,1
TX,15,GILLESPIE COUNTY,86902,HARPER ISD,TRADITIONAL ISD/CSD,"STEWART, BONNIE JOLENE","$122,770.00","$122,770.00",591,1
TX,17,DAWSON COUNTY,58905,KLONDIKE ISD,TRADITIONAL ISD/CSD,"MCLAREN, STEVEN CURTIS","$122,137.00","$122,137.00",261,1
TX,10,HUNT COUNTY,116909,WOLFE CITY ISD,TRADITIONAL ISD/CSD,"PESSEL, DONNA JEAN","$122,000.00","$122,000.00",713,1
TX,14,SCURRY COUNTY,208901,HERMLEIGH ISD,TRADITIONAL ISD/CSD,"ELLERBE, JESSIE W","$121,727.00","$121,727.00",258,1
TX,14,CALLAHAN COUNTY,30903,BAIRD ISD,TRADITIONAL ISD/CSD,"LITTLE, TIMOTHY","$121,540.00","$121,540.00",348,1
TX,11,COOKE COUNTY,49907,LINDSAY ISD,TRADITIONAL ISD/CSD,"COPE, STEVEN W","$121,275.00","$121,275.00",507,1
TX,6,POLK COUNTY,187906,LEGGETT ISD,TRADITIONAL ISD/CSD,"LOWE, JANA L","$121,008.00","$121,008.00",227,1
TX,14,TAYLOR COUNTY,221905,TRENT ISD,TRADITIONAL ISD/CSD,"OAKLEY, VANESSA WILLIAMS","$121,000.00","$121,000.00",144,1
TX,15,MENARD COUNTY,164901,MENARD ISD,TRADITIONAL ISD/CSD,"BANNOWSKY, AMY E","$120,986.00","$120,986.00",264,1
TX,7,RUSK COUNTY,201904,LEVERETTS CHAPEL ISD,TRADITIONAL ISD/CSD,"EVERETT, MATTHEW L","$120,950.00","$120,950.00",242,1
TX,9,KNOX COUNTY,138903,MUNDAY CISD,TRADITIONAL ISD/CSD,"PARTON, TROY G","$120,831.00","$120,831.00",421,1
TX,12,HILL COUNTY,109901,ABBOTT ISD,TRADITIONAL ISD/CSD,"PUSTEJOVSKY, ERIC D","$120,778.00","$120,778.00",284,1
TX,15,SUTTON COUNTY,218901,SONORA ISD,TRADITIONAL ISD/CSD,"KISSIRE, MICHAEL DON","$120,600.00","$120,600.00",643,1
TX,3,JACKSON COUNTY,120905,INDUSTRIAL ISD,TRADITIONAL ISD/CSD,"MOTLEY, CLARK F","$120,500.00","$120,500.00",1156,1
TX,15,BROWN COUNTY,25909,EARLY ISD,TRADITIONAL ISD/CSD,"OTTEN, JOAN EVANS","$120,332.00","$120,332.00",1067,1
TX,9,ARCHER COUNTY,5901,ARCHER CITY ISD,TRADITIONAL ISD/CSD,"HARTGRAVES, JON KYLE","$120,171.00","$120,171.00",484,1
TX,6,MADISON COUNTY,154903,NORTH ZULCH ISD,TRADITIONAL ISD/CSD,"COMPTON, KEVIN GENE","$120,051.00","$120,051.00",333,1
TX,14,NOLAN COUNTY,177903,BLACKWELL CISD,TRADITIONAL ISD/CSD,"SHIPMAN, BRYAN DAVID","$120,000.00","$120,000.00",186,1
TX,7,HARRISON COUNTY,102906,ELYSIAN FIELDS ISD,TRADITIONAL ISD/CSD,"SIMMONS, MONICA R","$120,000.00","$120,000.00",775,1
TX,16,PARMER COUNTY,185902,FARWELL ISD,TRADITIONAL ISD/CSD,"WALDROP, COLBY R","$120,000.00","$120,000.00",599,1
TX,18,JEFF DAVIS COUNTY,122901,FT DAVIS ISD,TRADITIONAL ISD/CSD,"HICKS, GRAYDON W","$60,000.00","$120,000.00",682,0.5
TX,18,GLASSCOCK COUNTY,87901,GLASSCOCK COUNTY ISD,TRADITIONAL ISD/CSD,"MARR, MALLORY LOUANNE","$120,000.00","$120,000.00",293,1
TX,15,RUNNELS COUNTY,200902,MILES ISD,TRADITIONAL ISD/CSD,"STEVENS, TY CHARLES","$120,000.00","$120,000.00",488,1
TX,7,UPSHUR COUNTY,230903,ORE CITY ISD,TRADITIONAL ISD/CSD,"EVERS, RACHEL ANN","$120,000.00","$120,000.00",788,1
TX,2,BEE COUNTY,13902,PAWNEE ISD,TRADITIONAL ISD/CSD,"ANNIS, ANTHONY A","$120,000.00","$120,000.00",630,1
TX,2,JIM WELLS COUNTY,125905,PREMONT ISD,TRADITIONAL ISD/CSD,"BARRERA, MIKE ALONZO","$120,000.00","$120,000.00",794,1
TX,14,FISHER COUNTY,76903,ROBY CISD,TRADITIONAL ISD/CSD,"BORDER, KENNETH R","$120,000.00","$120,000.00",297,1
TX,7,SHELBY COUNTY,210904,TENAHA ISD,TRADITIONAL ISD/CSD,"CAMPBELL, JERROD C","$120,000.00","$120,000.00",414,1
TX,16,OLDHAM COUNTY,180902,VEGA ISD,TRADITIONAL ISD/CSD,"ADAMS, JERRY WAYNE","$120,000.00","$120,000.00",340,1
TX,9,ARCHER COUNTY,5904,WINDTHORST ISD,TRADITIONAL ISD/CSD,"NOLAN, JASON DEWITT","$120,000.00","$120,000.00",506,1
TX,19,EL PASO COUNTY,71903,FABENS ISD,TRADITIONAL ISD/CSD,"TORRES, MARTIN","$119,911.00","$119,911.00",1865,1
TX,18,TERRELL COUNTY,222901,TERRELL COUNTY ISD,TRADITIONAL ISD/CSD,"LOWRANCE, TANNA","$59,896.00","$119,792.00",114,0.5
TX,17,KENT COUNTY,132902,JAYTON-GIRARD ISD,TRADITIONAL ISD/CSD,"BICKNELL, RICHARD S","$119,375.00","$119,375.00",169,1
TX,7,HENDERSON COUNTY,107910,LAPOYNOR ISD,TRADITIONAL ISD/CSD,"MILLS, MARSHA T","$119,300.00","$119,300.00",479,1
TX,3,DEWITT COUNTY,62906,MEYERSVILLE ISD,TRADITIONAL ISD/CSD,"DUNN, KELLY CLAY","$59,581.00","$119,162.00",176,0.5
TX,16,CARSON COUNTY,33904,WHITE DEER ISD,TRADITIONAL ISD/CSD,"LIMBAUGH, DUANE","$119,025.00","$119,025.00",322,1
TX,20,KINNEY COUNTY,136901,BRACKETT ISD,TRADITIONAL ISD/CSD,"DIAZ, MARIA ELIZA","$119,000.00","$119,000.00",521,1
TX,16,HUTCHINSON COUNTY,117903,SANFORD-FRITCH ISD,TRADITIONAL ISD/CSD,"GARRISON, JASON E","$118,815.00","$118,815.00",745,1
TX,15,TOM GREEN COUNTY,226907,GRAPE CREEK ISD,TRADITIONAL ISD/CSD,"GARDNER, TREY A","$118,800.00","$118,800.00",1196,1
TX,11,PARKER COUNTY,184911,GARNER ISD,TRADITIONAL ISD/CSD,"HALLMARK, REBECCA KAY","$118,732.00","$118,732.00",357,1
TX,9,WILBARGER COUNTY,244905,NORTHSIDE ISD,TRADITIONAL ISD/CSD,"RYAN, RANDALL PAUL","$92,600.00","$118,612.00",227,0.78
TX,7,HARRISON COUNTY,102903,WASKOM ISD,TRADITIONAL ISD/CSD,"PATTY, BOBBI RAE ANN","$118,609.00","$118,609.00",806,1
TX,3,LAVACA COUNTY,143902,MOULTON ISD,TRADITIONAL ISD/CSD,"FAIRCHILD, JENNIFER RENEE","$118,584.00","$118,584.00",293,1
TX,15,RUNNELS COUNTY,200901,BALLINGER ISD,TRADITIONAL ISD/CSD,"TOLIVER, CAROLINE N","$118,500.00","$118,500.00",775,1
TX,14,MITCHELL COUNTY,168903,WESTBROOK ISD,TRADITIONAL ISD/CSD,"THOMPSON, RAEMI C","$118,500.00","$118,500.00",220,1
TX,6,TRINITY COUNTY,228904,CENTERVILLE ISD,TRADITIONAL ISD/CSD,"BROWN, MARK WAYNE","$118,450.00","$118,450.00",145,1
TX,8,BOWIE COUNTY,19903,MAUD ISD,TRADITIONAL ISD/CSD,"SEGERS, RONALD DAVID","$118,450.00","$118,450.00",450,1
TX,17,COCHRAN COUNTY,40902,WHITEFACE CISD,TRADITIONAL ISD/CSD,"DAMRON, JOSHUA CABE","$118,450.00","$118,450.00",298,1
TX,12,FREESTONE COUNTY,81905,WORTHAM ISD,TRADITIONAL ISD/CSD,"BOSLEY, MELISSA VEE","$118,450.00","$118,450.00",535,1
TX,11,ERATH COUNTY,72901,THREE WAY ISD,TRADITIONAL ISD/CSD,"OTT, WILLIAM TEDDY","$115,000.00","$118,155.00",212,0.97
TX,10,FANNIN COUNTY,74904,DODD CITY ISD,TRADITIONAL ISD/CSD,"MAUPPIN, BRUCE CALLIE","$118,000.00","$118,000.00",308,1
TX,9,CLAY COUNTY,39903,PETROLIA CISD,TRADITIONAL ISD/CSD,"COX, KENDA G","$118,000.00","$118,000.00",510,1
TX,2,KLEBERG COUNTY,137903,RIVIERA ISD,TRADITIONAL ISD/CSD,"DOBSON, TARRAH L","$118,000.00","$118,000.00",425,1
TX,15,SAN SABA COUNTY,206901,SAN SABA ISD,TRADITIONAL ISD/CSD,"OWEN, KEITH WESLEY","$118,000.00","$118,000.00",738,1
TX,7,RUSK COUNTY,201908,OVERTON ISD,TRADITIONAL ISD/CSD,"CALHOUN, LARRY G","$117,700.00","$117,700.00",523,1
TX,16,SWISHER COUNTY,219905,KRESS ISD,TRADITIONAL ISD/CSD,"ZEIGLER, LEAH H","$117,500.00","$117,500.00",262,1
TX,13,WILLIAMSON COUNTY,246914,COUPLAND ISD,TRADITIONAL ISD/CSD,"PARCELL, EARL WADE","$117,000.00","$117,000.00",323,1
TX,13,CALDWELL COUNTY,28906,PRAIRIE LEA ISD,TRADITIONAL ISD/CSD,"MCCRAW, BRIAN EDWARD","$117,000.00","$117,000.00",267,1
TX,8,HOPKINS COUNTY,112909,SALTILLO ISD,TRADITIONAL ISD/CSD,"STICKELS, DAVID RODNEY","$116,905.00","$116,905.00",250,1
TX,20,REAL COUNTY,193902,LEAKEY ISD,TRADITIONAL ISD/CSD,"YESCHKE, CHRIS","$116,643.00","$116,643.00",343,1
TX,16,OLDHAM COUNTY,180904,WILDORADO ISD,TRADITIONAL ISD/CSD,"DUCK, TROY L","$116,500.00","$116,500.00",215,1
TX,9,HARDEMAN COUNTY,99903,QUANAH ISD,TRADITIONAL ISD/CSD,"JOHNSON, TOMMY GLENN","$116,168.00","$116,168.00",434,1
TX,3,VICTORIA COUNTY,235904,NURSERY ISD,TRADITIONAL ISD/CSD,"GAJEWSKEY, LARRY CHARLES","$116,000.00","$116,000.00",156,1
TX,17,HALE COUNTY,95904,PETERSBURG ISD,TRADITIONAL ISD/CSD,"NEWBERRY, TODD E","$116,000.00","$116,000.00",243,1
TX,7,GREGG COUNTY,92908,WHITE OAK ISD,TRADITIONAL ISD/CSD,"PARKER, JACKSON KING","$116,000.00","$116,000.00",1428,1
TX,14,SCURRY COUNTY,208903,IRA ISD,TRADITIONAL ISD/CSD,"LUFT, GARRETT PAUL","$115,841.00","$115,841.00",284,1
TX,13,FAYETTE COUNTY,75901,FLATONIA ISD,TRADITIONAL ISD/CSD,"SODEK, CHRISTOPHER E","$115,731.00","$115,731.00",676,1
TX,14,CALLAHAN COUNTY,30901,CROSS PLAINS ISD,TRADITIONAL ISD/CSD,"HENRY, JASON NEAL","$115,500.00","$115,500.00",365,1
TX,8,HOPKINS COUNTY,112910,SULPHUR BLUFF ISD,TRADITIONAL ISD/CSD,"CARR, DUSTIN WAYNE","$115,500.00","$115,500.00",209,1
TX,15,BROWN COUNTY,25908,BROOKESMITH ISD,TRADITIONAL ISD/CSD,"MICKELSON, STEVEN E","$105,000.00","$115,499.00",227,0.91
TX,13,WILLIAMSON COUNTY,246905,GRANGER ISD,TRADITIONAL ISD/CSD,"DAVIS, MICKAL D","$34,200.00","$115,346.00",580,0.3
TX,14,FISHER COUNTY,76904,ROTAN ISD,TRADITIONAL ISD/CSD,"RUDEWICK, MICHAEL BRANDON","$87,619.00","$115,001.00",273,0.76
TX,6,LEON COUNTY,145902,CENTERVILLE ISD,TRADITIONAL ISD/CSD,"DICKEY, CAROLE LEE","$115,000.00","$115,000.00",676,1
TX,14,EASTLAND COUNTY,67904,GORMAN ISD,TRADITIONAL ISD/CSD,"MORGAN, WILLIAM PATRICK","$115,000.00","$115,000.00",242,1
TX,7,NACOGDOCHES COUNTY,174909,MARTINSVILLE ISD,TRADITIONAL ISD/CSD,"CAUTHEN, WILL SETH","$115,000.00","$115,000.00",313,1
TX,12,HILL COUNTY,109910,MOUNT CALM ISD,TRADITIONAL ISD/CSD,"BAILEY, CHRISTY","$115,000.00","$115,000.00",168,1
TX,5,TYLER COUNTY,229905,SPURGER ISD,TRADITIONAL ISD/CSD,"BURNTHORN, JEFFREY ALAN","$115,000.00","$115,000.00",396,1
TX,18,BREWSTER COUNTY,22004,TERLINGUA CSD,TRADITIONAL ISD/CSD,"REED, REAGAN THOMAS","$57,500.00","$115,000.00",121,0.5
TX,7,WOOD COUNTY,250905,YANTIS ISD,TRADITIONAL ISD/CSD,"DERINGTON, ROBYN RAYE","$115,000.00","$115,000.00",305,1
TX,3,KARNES COUNTY,128903,RUNGE ISD,TRADITIONAL ISD/CSD,"DOMINGUEZ, HECTOR ORLANDO","$114,820.00","$114,820.00",162,1
TX,17,LYNN COUNTY,153907,WILSON ISD,TRADITIONAL ISD/CSD,"JONES, WESLEY ADAM","$112,000.00","$114,449.00",133,0.98
TX,14,MITCHELL COUNTY,168902,LORAINE ISD,TRADITIONAL ISD/CSD,"ANDERS, DUSTIN MICHAEL","$114,357.00","$114,357.00",141,1
TX,14,COMANCHE COUNTY,47902,DE LEON ISD,TRADITIONAL ISD/CSD,"MARABLE, DANA S","$114,339.00","$114,339.00",654,1
TX,9,KNOX COUNTY,138904,BENJAMIN ISD,TRADITIONAL ISD/CSD,"SMITH, JOSHUA LEE","$114,000.00","$114,000.00",94,1
TX,17,GAINES COUNTY,83902,LOOP ISD,TRADITIONAL ISD/CSD,"BLACKMON, HEATH LYNN","$114,000.00","$114,000.00",150,1
TX,12,BOSQUE COUNTY,18905,WALNUT SPRINGS ISD,TRADITIONAL ISD/CSD,"GARRETT, PATTY WELLS","$84,143.00","$113,999.00",165,0.74
TX,6,HOUSTON COUNTY,113906,KENNARD ISD,TRADITIONAL ISD/CSD,"SMITH, JONATHAN C","$113,568.00","$113,568.00",275,1
TX,9,WILBARGER COUNTY,244901,HARROLD ISD,TRADITIONAL ISD/CSD,"PATTON, CODY LEE","$113,500.00","$113,500.00",154,1
TX,16,POTTER COUNTY,188904,BUSHLAND ISD,TRADITIONAL ISD/CSD,"GILES, FLOYD THOMAS","$113,300.00","$113,300.00",1434,1
TX,12,MILLS COUNTY,167904,PRIDDY ISD,TRADITIONAL ISD/CSD,"WOODY, CYNTHIA SUSAN","$113,000.00","$113,000.00",119,1
TX,17,LAMB COUNTY,140907,SPRINGLAKE-EARTH ISD,TRADITIONAL ISD/CSD,"CRUM, DENVER S","$112,850.00","$112,850.00",231,1
TX,16,HALL COUNTY,96904,MEMPHIS ISD,TRADITIONAL ISD/CSD,"ALEXANDER, WILLIAM FREDRICK","$112,687.00","$112,687.00",345,1
TX,11,PALO PINTO COUNTY,182905,STRAWN ISD,TRADITIONAL ISD/CSD,"LEE, MARSHALL DEWAINE","$70,718.00","$112,501.00",172,0.63
TX,8,RED RIVER COUNTY,194905,DETROIT ISD,TRADITIONAL ISD/CSD,"SHARP, HENRY","$112,379.00","$112,379.00",488,1
TX,7,CHEROKEE COUNTY,37908,NEW SUMMERFIELD ISD,TRADITIONAL ISD/CSD,"BRANNEN, JOE PAUL","$112,320.00","$112,320.00",526,1
TX,5,NEWTON COUNTY,176901,BURKEVILLE ISD,TRADITIONAL ISD/CSD,"THOMAS, GORDON N","$112,270.00","$112,270.00",252,1
